Region_Comercial,Subregion_Comercial,AGRUP_PIVO,CANAL,Marca,Tamano,EMPAQUE,Retornable,Agrup_Producto,SKU,MES,MES-CUOTA, AL-CUOTA ,AL-VENTA-2017,AL-VENTA-2018,AL-VENTA-2019,YEAR-2018,YEAR-2019
REGION CENTRO ORIENTE,Sub. Oriente,VERTICAL,VERTICAL,BIMBO BREAK,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,BIMBO BREAK FAMILIAR 3 LTS NO RETORNABLE,ABRIL,418.58,418.58,180.70,3.17,159.03,250.44,688.97
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,4.61,4.60,9.51,6.34,4.76,39.63,31.70
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,49.70,48.72,146.88,156.39,81.37,446.46,304.33
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,62.43,62.22,24.96,35.66,46.36,150.98,181.09
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,9.78,9.78,10.04,6.34,4.76,20.08,21.66
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,313.85,335.78,0.00,1282.87,368.80
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,25.89,26.21,60.23,29.59,19.02,132.09,116.24
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,FANTA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,10.43,10.43,14.27,13.47,7.93,60.76,27.74
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,21.70,22.52,40.15,13.74,27.47,62.35,117.29
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,30.78,30.51,83.48,71.86,34.87,186.51,131.56
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,27.64,27.53,33.02,14.53,22.46,60.76,87.62
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,3.28,3.27,4.76,2.11,2.11,15.85,11.62
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,156.13,260.75,0.00,818.96,317.81
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,6.06,6.06,7.93,12.68,7.93,87.18,47.55
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,69.94,69.93,563.22,441.70,128.92,1596.67,1124.33
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,46.43,46.43,102.24,142.66,124.43,501.67,260.35
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,0.00,0.00,6.34,0.00,0.00,0.00,1.06
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,2303.15,1746.25,0.00,6786.08,1057.26
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,113.91,113.92,33.81,116.24,107.78,418.45,307.50
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,FANTA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,19.02,4.76,0.00,71.33,0.00
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,6.02,6.02,1.06,12.68,4.23,52.84,31.70
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,36.54,36.54,249.38,40.15,80.84,591.75,253.08
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,28.47,28.47,87.18,21.13,21.13,140.02,50.19
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,0.00,0.00,43.32,0.00,0.00,0.00,1.06
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,1454.33,833.76,0.00,4397.07,1320.39
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,192.13,192.13,99.86,156.13,142.66,696.65,518.86
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,1150.88,1151.88,1530.10,1771.03,1125.91,6939.35,5072.69
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,862.73,862.75,538.53,485.03,884.47,2013.03,2710.07
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,65.91,65.91,87.53,64.99,78.20,252.55,279.32
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,2916.57,3722.60,4.76,9760.22,3982.02
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,570.81,570.51,580.13,585.41,457.55,2368.59,1917.91
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,139.94,139.93,162.47,252.03,114.92,874.45,511.19
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,238.64,237.83,215.57,192.32,202.89,787.77,722.78
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,631.83,632.09,938.35,897.14,690.56,3609.16,2822.45
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,593.53,593.57,535.85,355.32,548.61,1684.59,2195.77
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,76.21,76.21,122.40,67.80,96.86,308.73,336.21
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,1873.58,2356.77,0.00,6416.98,3204.79
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,3.17,2.38,1.59,7.13,4.76
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,59.66,59.65,92.99,91.93,52.84,313.31,188.09
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,45.69,45.88,34.87,20.21,34.87,99.86,151.77
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,7.16,7.16,33.81,5.28,27.47,60.23,84.54
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,678.42,686.08,0.00,3248.13,1033.48
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,31.92,31.92,24.30,28.53,4.23,124.69,46.49
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,FANTA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,21.55,21.54,22.19,18.23,19.02,85.60,63.40
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,8.94,8.94,2.11,6.34,4.23,17.96,17.96
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,30.93,30.93,45.44,34.87,12.68,125.75,52.84
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,15.77,15.83,11.45,13.21,19.37,47.55,67.81
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,0.80,0.80,12.68,1.06,12.68,14.79,38.04
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,330.49,284.52,0.00,1519.84,391.25
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,1.91,1.92,6.34,9.51,4.76,39.63,23.78
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,134.95,130.14,318.60,306.97,157.98,1042.96,691.61
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,187.70,183.82,235.38,189.02,161.68,825.82,628.88
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,12.06,12.07,25.89,20.08,25.89,107.96,89.82
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,497.19,495.34,0.00,1808.05,590.18
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,8.29,8.30,20.08,12.68,8.45,92.99,50.72
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,7.38,7.10,20.21,19.02,3.57,80.84,42.80
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,7.28,7.29,6.34,12.68,4.23,47.02,34.87
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,83.22,80.55,222.44,191.79,104.61,711.69,430.61
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,113.22,110.87,188.89,120.20,128.13,521.76,478.17
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,8.63,8.63,29.06,17.96,13.21,84.01,57.94
REGION CENTRO ORIENTE,Sub. Nor Oriente,VTA AL PASO MAS OTROS,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,350.83,294.03,0.00,1158.69,357.70
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,46.22,46.22,64.99,35.66,0.00,171.98,88.77
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,981.94,981.93,1246.91,988.01,686.86,3865.94,3126.78
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,542.55,542.55,874.96,363.77,367.34,1799.84,2035.23
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,7.66,7.67,99.33,95.10,3.17,419.51,19.02
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,3398.45,2519.78,0.00,8508.29,3420.65
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,35.99,35.99,27.47,31.70,21.13,192.32,122.58
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,25.34,25.36,4.76,14.27,10.70,82.03,48.74
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,24.67,24.67,50.72,29.59,14.79,107.78,84.54
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,652.18,652.18,1010.21,723.84,483.97,2770.67,2499.11
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,376.84,376.83,808.39,340.79,313.05,1577.59,1659.04
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,0.00,0.00,69.74,63.40,3.17,286.37,7.40
REGION CENTRO ORIENTE,Sub. Nor Oriente,VERTICAL,VERTICAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,2052.70,1226.87,0.00,4736.54,1913.22
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,149.22,149.23,212.40,379.37,233.80,1265.17,742.88
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,3071.85,3075.64,4297.60,4609.85,3214.48,18924.45,13634.07
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,2236.03,2238.76,1668.68,1472.13,2335.60,6475.00,8659.22
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,257.45,257.45,368.79,383.05,329.16,1396.07,1272.44
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,5190.91,4467.31,26.95,15561.07,6426.99
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,450.91,450.89,485.55,609.19,454.38,2579.93,2043.66
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,FANTA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,FANTA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,215.22,215.36,192.59,352.68,296.01,1492.74,947.47
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,CRUSH,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,CRUSH FAMILIAR 3 LTS NO RETORNABLE,ABRIL,258.93,258.93,347.13,273.69,200.77,1512.14,962.65
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,2046.52,2048.25,3012.12,3012.65,2156.73,12806.68,8942.86
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,2.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 2.5 LTS. NO RETORNABLE,ABRIL,1592.76,1594.56,1460.48,1220.95,2150.87,5550.86,8042.95
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,230.23,230.23,341.84,290.59,302.04,1214.14,1083.82
REGION CENTRO ORIENTE,Sub. Nor Oriente,TRADICIONAL,HORIZONTAL,COCA_COLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,COCA_COLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,2734.27,3147.98,48.87,10831.93,4372.97
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,SCHWEPPES,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,SCHWEPPES FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,4.26,4.26,30.12,52.31,3.96,136.32,22.19
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,3 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 3 LTS NO RETORNABLE,ABRIL,167.67,168.72,319.12,263.12,164.32,1189.32,678.93
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,2.25 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 2.25 LTS NO RETORNABLE,ABRIL,154.52,155.63,166.43,128.39,130.77,638.39,546.85
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,1 LTS,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1 LTS NO RETORNABLE,ABRIL,60.75,60.74,54.95,102.50,81.89,400.49,296.93
REGION CENTRO ORIENTE,Sub. Nor Oriente,COMER Y BEBER,HORIZONTAL,INCA_KOLA,FAMILIAR,1.5 LTS.,NO RETORNABLE,GASEOSAS,INCA_KOLA FAMILIAR 1.5 LTS. NO RETORNABLE,ABRIL,0.00,0.00,1449.57,1401.22,1.59,6543.53,2516.07
